no, title, price, delivery_price, category 
286,"언더아머 여성 UA 니트 트랙수트 트레이닝 세트 블랙 1363290-001",75230,3000,9
287,"나이키 파크 스우시 조거팬츠 CW6907-451",39900,3000,9
288,"나이키 기모 일자바지 BV2707",49900,3000,9
289,"[쇼핑엔티] 23FW 올리브그린 벨벳기모팬츠 3종",68900,3000,9
290,"프리미엄 DY 3단쭈리 원턱 와이드 트레이닝 팬츠 남녀공용",29800,3000,9
291,"지프 트레이닝 조거팬츠 JN6TSU931",71200,3000,9
292,"네이븐 이지 루즈핏 스웨트 조거 팬츠 NA-P21502",17010,3000,9
293,"네이븐 셋업 이지 오버핏 후드집업 조거 트레이닝 팬츠 세트 NAZ25J",46900,3000,9
294,"아디다스 골프 남녀공용 골프웨어 폴로 반팔티 여름 반팔 카라티 티셔츠 단체티 NADWIB",35900,3000,9
295,"아디다스 독일 베켄바우어 트랙 팬츠 IU2101",77550,3000,9
296,"매드문 카고주머니 조거 기모 트레이닝팬츠",29360,3000,9
297,"어반에이지 원 턱 와이드 팬츠",25280,3000,9
298,"[아키클래식] 남녀 트레이닝 세트. 헤리티지 스탠다드 핏 폴로 크루넥 조거팬츠 세트 BK AKALSU20823C1",66000,3000,9
299,"네이븐 셋업 오버핏 기모 후드집업 와이드팬츠 세트 NZ81S",46900,3000,9
300,"요넥스 YONEX 배드민턴 헬스 캐주얼 배드민턴 기능성 조거 핏 트레이닝 팬츠 긴 바지",36400,3000,9
