no, title, price, delivery_price, category 
816,"태블리 갤럭시탭S6 라이트 Lite 케이스 P610 P615, YOU R SO",17500,3000,18
817,"아이뮤즈 안드로이드 뮤패드 GS10 태블릿 PC, Wi-Fi, 다크 그레이, 32GB",127980,3000,18
818,"신지모루 마그네틱 폴리오 애플펜슬 커버 태블릿PC 케이스, 핑크 샌드",27150,3000,18
819,"신지모루 클리어 애플펜슬 수납 태블릿PC 케이스 + 종이질감 액정보호 필름 세트, 핑크샌드",25900,3000,18
820,"제이로드 폴리오 마그네틱 애플펜슬 수납 커버 태블릿 PC 케이스, 스틸그레이",20150,3000,18
821,"Apple 정품 Smart Folio, 화이트",107100,3000,18
822,"신지모루 마그네틱 폴리오 애플펜슬 커버 태블릿PC 케이스, 웜 그레이",27150,3000,18
823,"라이노핏 심플클리어 하이브리드 태블릿 케이스, 투명",15170,3000,18
824,"요이치 스마트커버 애플펜슬 수납홀더 태블릿PC 케이스 + 종이질감 액정보호필름 세트, 다크그린 + 후면투명",22050,3000,18
825,"태블릿PC S펜 홀더 케이스 + 밴드 세트, 블랙",16800,3000,18
826,"신지모루 애플펜슬 2세대 슬림 실리콘 커버 + 실리콘 펜촉 커버 보호캡 4종 x 2p 세트, 핑크샌드(커버), 1세트",11900,3000,18
827,"모락 포인트 필 정전식 초미세 터치펜 MR-TP-05, 1개, 화이트",15150,3000,18
828,"디큐브 무선충전 에이펜슬 Apen22, 화이트, 1개",29800,3000,18
829,"HOU 아이패드 호환 매직키보드 프로1/2/3/4세대 에어4/5 11/12.9인치 한글각인 키보드, 프로 1/2/3/4 11인치 에어4/5 10.9인치, 블랙",145000,3000,18
830,"뷰씨 애플 펜슬 2세대 / 1세대 물방울 메탈 펜촉 + 보호캡 케이스 세트, 투명, 1세트",10630,3000,18
831,"로랜텍 아이패드 펜슬수납 스마트커버 케이스, 베이비 핑크",17150,3000,18
832,"Apple 아이패드 mini, 스페이스 그레이, 256GB, Wi-Fi",928280,3000,18
833,"구조독 매직키보드 GOOJODOQ 아이패드 호환키보드 프로11 프로12.9 멀티키보드, 한국어, 화이트",72760,3000,18
834,"플랜룩스 모티북 각도조절 높이조절 독서대 태블릿거치대 북스탠드",29800,3000,18
835,"신지모루 마그네틱 폴리오 애플펜슬 커버 태블릿PC 케이스, 블랙",27150,3000,18
836,"삼성 갤럭시탭 콤비 블루투스 키보드 케이스 북커버 S펜수납, 콤비 아보카도",34100,3000,18
837,"신지모루 클리어 애플펜슬 수납 태블릿PC 케이스, 블랙",19150,3000,18
838,"소이믹스 회전형 높이조절 스마트폰 태블릿 거치대, SOME4H, 실버",21600,3000,18
